id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5
415	-155,9981727	20,69435416	Maui	3,709414142	6,056140027	82,83148917	3,029203748	2,691365843	10,31812543	4,704876415	7,305149691	0,657598681	12,59072078	5206,135254	1,8533601	0,0045005	0	0	0,0607857	0,03914835	10,0298834	0	1,0833986	26,815	0,853679	0,078400001	0,081	53,14699936	9,280099869	16,058635	0,19431	20,14641932	14,5	2	0	1	0	0
417	-155,984339	20,71870074	Maui	4,741496634	14,82312924	68,68707478	2,71428575	5,999999995	9,267966871	51,26460305	9,605727049	0	7,998059996	7865,791504	1,085561	0,0082705	0	0	0,0607857	0,0472141	16,0479393	5,4284706	2,119144	26,75	0,856355	0,076499999	0,102799997	52,61270142	9,299300194	20,59965515	0,159536004	6,999929919	5	2	0	1	0	0
420	-155,979812	20,76209226	Maui	34,60735969	8,400690497	16,93333333	25,55670077	13,31302682	35,53263518	29,45922003	35,20630526	2,845981174	15,48170665	19843,67578	0,2636896	0,009490633	0	1	0,0134203	0,063086367	6,686588933	0	1,942112567	26,543	0,926162	0,090899996	0,045499999	51,57659912	9,319299698	33,71652603	0,115278997	14,27671595	11,5	5	0	0	0	1
421	-156,0557355	19,74250652	Hawaii	37,92799145	2,184862798	55,11738641	0,683631354	2,500601664	13,69680156	9,888759118	3,44541865	8,207926605	22,72609199	1018,591675	0	0,0595028	0	0	0,0665927	0,4285282	29,1233273	0	6,0598574	28,291	0,897265	0,109800003	0,0217	52,63399887	9,982000351	13,063922	0,049511	33,81773497	12,4	5	0	0	0	1
422	-155,9742095	20,72090795	Maui	2,72108837	9,5238095	61,22448986	10,20408164	14,96598644	20,76731427	0	0	0	7,336290558	4781,722168	0,0032468	0,0011659	0	0	0,0607857	0,0473061	0	0	0,238013	26,75	0,856355	0,076499999	0,102799997	52,61270142	9,299300194	24,618982	0,151739	5,78303001	28	1	1	0	0	0
423	-156,0494806	19,70887982	Hawaii	43,16675081	1,272689104	49,83483561	0,049974696	3,94860404	6,219321723	1,536845979	1,264269344	2,340318269	13,57186214	636,619812	0	0,0631733	0	0	0,1775087	0,4730836	29,1233273	0	6,6374412	28,29100037	0,897265017	0,073299997	0,0198	45,67580032	7,140699863	10,43084812	0,047945	15,08044491	9,8	5	0	0	0	1
424	-156,0498955	19,70000652	Hawaii	40,49953423	2,34874384	50,57539973	0,368907924	1,274709735	3,537307916	5,970178919	4,552989362	10,78363383	26,69260442	339,5305786	0	0,0631733	0	0	0,1775087	0,4824516	10,9210768	0	2,8011162	28,29100037	0,897265017	0,073299997	0,0198	45,67580032	7,140699863	12,12933826	0,056164	29,36199286	13,6	5	0	0	0	1
425	-156,0328688	19,79649652	Hawaii	46,6641819	2,439489348	47,4376891	0,073380567	2,344535618	3,979063204	6,239582351	1,124393886	6,809432758	18,12385186	0	0	0,0023075	0	0	0,0665927	0,3598686	0	0	2,1323957	27,61	0,899567	0,086099997	0,171900004	54,18859863	8,215999603	11,875292	0,056947	5,438486226	10,2	5	0	0	0	1
426	-156,0336063	19,65601644	Hawaii	31,2	3,2	64	0	0	14,9880671	10,81728407	8,084387028	10,78512788	64,3186203	0	0	0,0241407	0	0	0,1775087	0,5272968	1,0921077	0	5,9535408	27,26600075	0,834820986	0,061700001	0,035599999	40,11780167	8,738200188	14,70423412	0,055969	23,17548201	9,144	3	0	0	1	0
427	-156,0321678	19,66059042	Hawaii	20	6,4	68,8	0,8	0	12,3235749	0	22,5973857	1,714660455	98,21312932	3084,069336	0	0,0246272	0	0	0,1775087	0,5237572	1,0921077	0	0	27,26600075	0,834820986	0,061700001	0,035599999	40,11780167	8,738200188	14,16187096	0,055773001	19,19908086	12,8016	2	0	1	0	0
428	-156,0317945	19,66506053	Hawaii	15,2	0,8	84	0	0	14,5548316	9,991721436	3,564982342	11,7603124	44,34812129	1669,358643	0	0,026375525	1	0	0,1775087	0,51994795	13,83347783	0	6,9167733	27,26600075	0,834820986	0,061700001	0,035599999	40,11780167	8,738200188	9,954807281	0,049315002	21,66030987	7,9248	3	0	0	1	0
430	-156,0296756	19,67114884	Hawaii	51,67903038	4,327367574	27,08397012	0,359824843	2,844167262	5,491458996	2,695057296	1,368933929	8,445605824	20,61773044	1754,241211	0	0,02912492	0	0	0,1775087	0,51478216	11,64933092	0,60193934	6,02785196	28,03800011	0,876560986	0,061700001	0,035599999	40,11780167	8,738200188	10,35304165	0,050097998	18,04189025	13,1	5	0	0	0	1
431	-156,0310827	19,65153641	Hawaii	40,8	1,6	56,8	0	0	11,66295426	1,707508454	6,29751668	3,255063594	48,6589914	0	0	0,0261463	0	0	0,1775087	0,5305665	29,1233273	3,0096967	7,3884768	27,26600075	0,834820986	0,061700001	0,035599999	40,11780167	8,738200188	12,05419827	0,057534002	15,27779506	8,5344	3	0	0	1	0
432	-156,0277185	19,64744062	Hawaii	45,6	6,4	48	0	0	12,10208305	6,462889922	0	0	26,83030835	0	0	0,0256298	0	0	0,1775087	0,5340356	18,2019768	0	4,850059	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	12,05419827	0,057534002	21,84627591	7,9248	3	0	0	1	0
434	-156,008989	19,81437809	Hawaii	24,31782995	8,681116635	53,06441056	0	13,93664286	0,412188109	2,816650833	1,303265636	14,01422889	13,96213056	0	0	0,0050244	0	0	0,0665927	0,3333426	1,0921077	0	5,1607432	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,30274963	0,053424999	5,053430107	16,764	3	0	0	1	0
435	-156,0068936	19,81496997	Hawaii	28,01665066	6,206813637	35,87281728	21,8219303	7,012415818	4,857570034	4,449874908	0,811447684	4,777191883	11,80738202	0	0	0,005350538	0	0	0,0665927	0,330831425	9,510528788	0,752424175	6,198060625	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,34578309	0,051272	16,14769126	10,9728	5	0	0	0	1
436	-156,0202745	19,64756815	Hawaii	30,2	6,4	51,6	0	0,4	16,08267195	4,308904166	6,606693142	4,234322671	28,43610793	353,6776733	0	0,0261733	0	0	0,1775087	0,5352924	23,66265205	0,752424175	6,6354574	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	8,957098961	0,080626003	24,85815932	7,4676	3	0	0	1	0
437	-156,0048268	19,81621003	Hawaii	38,7725974	14,61359565	28,22262135	13,32886217	3,924043945	4,366669258	11,08243926	1,265382409	5,446346157	31,94094026	0	0	0,005191767	0	0	0,0665927	0,328818517	18,2019768	0,501616117	6,707110817	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,34578323	0,051272001	8,935277707	8,001	5	0	0	0	1
438	-156,0031215	19,82034633	Hawaii	29,47760099	9,312418316	47,6606215	9,22044335	2,851261548	5,453595969	5,069728966	1,954986302	4,895555731	17,79519898	127,3239594	0	0,004335829	0	0	0,0665927	0,325833014	12,48142599	0	5,954575986	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,041119	0,048337	25,10814965	12,3444	5	0	0	0	1
439	-156,0166668	19,6459745	Hawaii	16,8	6,8	73,33333333	0	0,133333333	57,01225479	12,94177073	5,594376336	7,536897647	24,34926699	1414,710693	0	0,025407633	1	0	0	0	12,4986871	2,006464467	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	8,101760864	0,085519001	12,18809488	6,4008	3	0	0	1	0
441	-156,0027118	19,8176196	Hawaii	45,67740245	8,153264553	32,55826927	8,190570335	4,589169667	3,359927823	2,050346912	0,568747187	5,331753744	11,79214597	0	0	0,005374814	0	0	0,0665927	0,326104143	29,1233273	1,289870014	6,904977571	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,34578323	0,051272001	10,6454366	10,668	5	0	0	0	1
442	-156,001609	19,82740889	Hawaii	33,91265073	16,07411278	40,859385	0	2,222444422	5,598187928	0,182271887	0,950451008	2,625308819	13,05190153	0	0	0,0025609	0	0	0,0665927	0,319211	0	0	6,0556006	27,446	0,887525	0,086099997	0,171900004	54,18859863	8,215999603	12,916776	0,048924	15,07013148	13,4112	3	0	0	1	0
444	-156,0012786	19,82569752	Hawaii	39,30391856	17,75016007	35,00171293	0	3,403803463	3,895068961	9,454610684	2,214817727	14,29383519	76,11849242	95,49296955	0	0,003386	0	0	0,0665927	0,320675625	0	0	6,900827175	27,413	0,8834705	0,086099997	0,171900004	54,18859863	8,215999603	10,89184101	0,055088249	13,95346851	10,0584	3	0	0	1	0
445	-156,0009117	19,83012056	Hawaii	30,34656879	8,124782072	33,07685044	10,79233716	9,970136849	12,19208252	15,12499322	0,985628368	5,99175787	24,77896846	109,1348223	0	0,001640143	0	0	0,0665927	0,3165041	0	0	6,136654557	27,40828571	0,882891286	0,090814286	0,170271431	54,08214242	8,324942452	10,535146	0,056528	8,486058366	11,5824	5	0	0	0	1
446	-156,0001535	19,83165328	Hawaii	34,09274989	5,194436838	53,02422455	0	3,142637399	1,380916537	1,704854961	0,751811815	11,07811523	15,29716065	127,3239594	0	0,001359567	0	0	0,0665927	0,315489033	0	0	6,5808102	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,216863	0,057143	16,28939884	9,906	3	0	0	1	0
447	-156,0153906	19,64371201	Hawaii	27,6	4,4	62,4	0	0,8	36,15063222	12,15640127	71,24857774	6,417984882	60,52852692	1414,710693	0	0,0239134	1	0	0	0	0,54605385	0	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	8,101760864	0,085519001	17,51764709	10,5156	3	0	0	1	0
448	-156,0008736	19,82070709	Hawaii	42,53749325	3,270300644	49,23144773	0	4,738447272	2,691565747	0	0,621507575	0	10,42713232	127,3239594	0	0,0046497	0	0	0,0665927	0,3237222	29,1233273	1,50484835	7,20768475	27,402	0,882119	0,086099997	0,171900004	54,18859863	8,215999603	12,04111862	0,048337001	11,25370784	8,2296	3	0	0	1	0
449	-156,0003613	19,82248108	Hawaii	28,9279624	4,386150037	40,10371677	14,46040868	11,17717352	7,372484694	12,60718681	0,934312117	1,417434477	22,0189127	127,3239594	0	0,00412954	0	0	0,0665927	0,32282875	18,93012164	2,40775736	7,28952033	27,402	0,882119	0,086099997	0,171900004	54,18859863	8,215999603	11,85869303	0,049217601	4,283098147	5,0292	5	0	0	0	1
450	-155,9993407	19,83360475	Hawaii	28,10403215	8,582463489	51,50542499	0	5,824546942	3,907551978	8,332025413	1,526003024	4,450952819	21,73445266	0	0	0,000683167	0	0	0,0665927	0,313209333	0	0	5,5158785	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	12,698544	0,053816	11,18354507	15,24	3	0	0	1	0
452	-155,9991454	19,82906347	Hawaii	8,959152171	2,905110859	82,27001983	0	5,174919589	10,38264832	4,820036915	1,021525841	1,309228824	12,67479127	127,3239594	0	0,00303264	0	0	0,0665927	0,31724118	0	3,0096967	7,32961442	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,216863	0,057143	2,743565375	4,8768	3	0	0	1	0
453	-155,99917	19,82399219	Hawaii	20,23912165	13,88562339	48,60524195	11,26184316	5,038234367	2,382034258	0,149540787	0,303215201	0,00390338	9,328885314	127,3239594	0	0,004362122	0	0	0,0665927	0,321064978	29,1233273	3,0096967	7,345660367	27,402	0,882119	0,086099997	0,171900004	54,18859863	8,215999603	10,41955778	0,056164555	3,201908582	3,9624	2	0	1	0	0
454	-155,9982644	19,83212989	Hawaii	22,53951133	1,661718561	65,61817697	0	8,825481291	10,01929089	2,418673676	2,160029569	0,957037446	18,78891841	63,6619797	0	0,001317275	0	0	0,0665927	0,31401535	0	0,752424175	7,202323175	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	11,4577035	0,0554795	2,774227529	6,096	3	0	0	1	0
455	-155,9991153	19,81953145	Hawaii	10,13368644	3,418338916	54,744108	0	31,4074222	4,938385995	1,310638728	1,148267118	0	3,578579319	127,3239594	0	0,005266267	0	0	0,0665927	0,3221567	29,1233273	3,0096967	7,397509267	27,402	0,882119	0,086099997	0,171900004	54,18859863	8,215999603	12,04111862	0,048337001	5,511237803	3,6576	3	0	0	1	0
456	-155,9986087	19,82191158	Hawaii	10,77776941	1,926296267	55,34039965	23,54789272	7,222249362	8,709174362	1,4816922	1,504206304	0	7,791489863	127,3239594	0	0,004790967	0	0	0,0665927	0,321380467	29,1233273	3,0096967	7,368835467	27,402	0,882119	0,086099997	0,171900004	54,18859863	8,215999603	12,04111862	0,048337001	4,256830603	3,3528	1	1	0	0	0
459	-155,9967845	19,8277349	Hawaii	3,000266657	2,603357678	83,37835042	0	9,216016867	16,67226675	1,412589388	2,740537627	0	4,970258309	127,3239594	0	0,00380625	0	0	0,0665927	0,317403025	29,1233273	3,0096967	7,385004175	27,402	0,882119	0,090225	0,170475003	54,09544945	8,311324596	10,21686284	0,057143	4,384576191	2,8956	3	0	0	1	0
460	-155,9961507	19,83489525	Hawaii	28,10767091	5,875508984	44,36768317	10,25816018	9,364148043	6,049532219	4,277940792	6,175375245	1,947211672	22,56959033	0	0	0,000838642	0	0	0,0665927	0,311342033	0	0,752424175	6,554849208	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	11,82054567	0,055968667	15,55315372	6,096	5	0	0	0	1
462	-155,9954287	19,83615019	Hawaii	31,73202441	2,196031848	58,32386744	0	3,403235943	6,805459061	5,302746347	2,145634568	5,961245429	17,09867784	0	0	0,00059792	0	0	0,0665927	0,3101776	0	0	6,11558954	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,064549	0,060274	14,49426491	11,5824	3	0	0	1	0
464	-156,0104385	19,64155625	Hawaii	53,6	1,6	33,6	0	0,8	21,66763852	0	2,686898255	14,58464898	43,63091405	84,8826447	0	0,0268724	0	0	0	0	29,1233273	0	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	7,760916233	0,074560001	18,45039788	10,668	3	0	0	1	0
465	-155,9941256	19,83546123	Hawaii	17,56486486	2,107240336	69,96069834	0,111155551	9,518000224	6,61468823	2,812302064	3,274949752	1,224555109	13,23015319	0	0	0,00098956	0	0	0,0665927	0,31047178	0	0,60193934	7,16624794	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,064549	0,060274	6,627730379	5,6388	5	0	0	0	1
467	-155,9937914	19,83429595	Hawaii	8,923728575	6,476799461	78,7393655	0	4,970817589	20,99487846	0,007714313	10,77155232	0	24,23967173	0	0	0,0016063	0	0	0,0665927	0,3112516	0	3,0096967	7,325919767	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,064549	0,060274	4,499476483	5,0292	3	0	0	1	0
468	-155,9924246	19,83621219	Hawaii	33,32343222	6,826675382	31,94777715	13,85677796	11,72269476	5,005981913	8,468333394	1,259062727	24,60247038	48,51025644	110,8190003	0	0,00112265	0	0	0,0665927	0,309347283	0	0	6,234336167	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,62416739	0,059165	10,48824274	10,9728	5	0	0	0	1
469	-156,0083104	19,6406079	Hawaii	22	0,8	73,6	0	0,8	29,30054637	12,86647449	16,99157062	8,306022399	32,64681077	1358,122315	0	0,02655565	0	0	0,1023661	0,20657895	29,1233273	1,50484835	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	7,760916233	0,074560001	11,09689873	7,1628	3	0	0	1	0
471	-155,9913198	19,83147923	Hawaii	1,960363938	2,984759043	92,58597002	0	0,777977769	10,23333166	9,762742891	4,445648919	0,158834877	7,141550976	424,4131889	0	0,002888225	0	0	0,0665927	0,31257735	29,1233273	3,0096967	7,37798165	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	10,10262776	0,059491251	4,321320081	2,8956	3	0	0	1	0
472	-155,9910075	19,83514754	Hawaii	26,27031638	3,526957918	54,5335158	0	13,83830268	5,691209441	6,4089612	1,026424939	1,538922264	13,48105115	598,4226014	0	0,00170059	0	0	0,0665927	0,30967086	0	1,50484835	6,28476471	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,0864883	0,054285399	7,488871994	5,334	3	0	0	1	0
473	-156,0061743	19,63935724	Hawaii	23,8	9,2	60	0	0	29,54169974	25,75260659	7,159567779	16,82817022	50,76866339	1358,122315	0	0,0278992	0	0	0,1023661	0,2069262	29,1233273	2,257272525	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	7,760916233	0,074560001	12,42335131	6,5532	3	0	0	1	0
474	-155,9900884	19,83297236	Hawaii	48,68769303	7,174887952	31,56613198	0	8,888799955	7,841919356	33,94454894	1,692584422	0	26,65214846	664,9140015	0	0,0025378	0	0	0,0665927	0,3112174	0	3,0096967	7,3601046	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,42225933	0,053619999	5,4330723	4,2672	3	0	0	1	0
475	-156,0051828	19,63766313	Hawaii	38,4	4	47,2	0	0	21,32663269	3,174910587	0	15,93400705	21,3406288	84,8826447	0	0,0265927	0	0	0,1023661	0,2072458	29,1233273	0	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	7,345622063	0,056164	28,37518189	12,8016	3	0	0	1	0
476	-155,9887994	19,83450773	Hawaii	59,78146162	2,734168292	12,31353535	15,26681099	8,686512745	5,759355649	3,763694291	0,676422427	1,660628347	14,27402607	664,9140015	0	0,00234631	0	0	0,0665927	0,30959205	17,47399638	1,50484835	7,08702313	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,42225933	0,053619999	4,137336819	4,953	5	0	0	0	1
477	-155,9872027	19,83363581	Hawaii	42,42221028	9,321468716	30,8821052	5,789130126	9,829047853	8,200957593	5,688065449	1,024403798	3,738995695	23,39508778	664,9140015	0	0,002619033	0	0	0,0665927	0,3089366	29,1233273	3,0096967	7,342039217	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,42225933	0,053619999	9,271129653	3,3528	5	0	0	0	1
478	-156,0031413	19,63753024	Hawaii	28,4	1,6	68,4	0	0	42,91286027	11,35739866	7,24876347	2,182576073	21,88223862	2065,477539	0	0,0282636	0	1	0,1023661	0,207349	29,1233273	1,50484835	0	27,266	0,834821	0,061700001	0,035599999	40,11780167	8,738200188	7,345622063	0,056164	13,01144494	6,2484	3	0	0	1	0
479	-155,9868969	19,83603209	Hawaii	51,16927207	3,63136193	24,0148247	8,508301405	10,44044414	5,868522205	2,695747279	1,046562347	4,004030967	18,20093931	843,1675781	0	0,0023459	0	0	0,0665927	0,30740526	23,29866184	0	5,03174866	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,42225933	0,053619999	12,39757792	6,7056	5	0	0	0	1
480	-155,9849153	19,83849112	Hawaii	27,97684599	7,161967184	38,84758892	0	21,06276127	1,336687563	13,53748796	0,214143313	31,38615648	17,17409153	962,0032959	0	0,0021614	0	0	0,0665927	0,305185	0	0	5,2807789	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	9,963940276	16,002	3	0	0	1	0
481	-155,9848841	19,83679827	Hawaii	54,64006954	6,722035122	21,5239113	14,66830519	1,237824044	8,639875115	8,976678232	1,090119834	6,752184148	23,89766266	962,0032959	0	0,00242475	0	0	0,0665927	0,306361325	29,1233273	0	6,741522425	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,11091423	0,0527395	13,94609706	6,477	5	0	0	0	1
482	-155,984192	19,84025891	Hawaii	19,03453654	6,861773164	65,62589014	0	3,690717339	6,550985552	6,610016359	0,252745828	16,11427747	18,84427669	962,0032959	0	0,00201955	0	0	0,0665927	0,303629967	0	0	5,261598367	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713261	0,052446	9,159732919	15,6972	3	0	0	1	0
483	-155,9831583	19,83780777	Hawaii	36,72025993	3,39011038	42,17591141	13,40631272	2,148281475	8,211525403	19,76159368	3,534906689	1,355484051	14,8508048	962,0032959	0	0,00246576	0	0	0,0665927	0,30470462	29,1233273	1,80581802	7,28665142	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	12,44367899	3,6576	5	0	0	0	1
484	-155,9825739	19,83988726	Hawaii	30,41551523	6,809164029	27,65031803	14,77309493	18,52619167	10,09285679	13,49235482	3,999264506	11,79635525	23,83580825	962,0032959	0	0,002361629	0	0	0,0665927	0,303463443	27,56313437	0,429956671	7,193082929	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	8,605899452	9,144	5	0	0	0	1
485	-155,9812368	19,84228323	Hawaii	32,32807101	9,960803786	43,36369307	8,83908046	3,839369331	10,20544884	8,208155319	1,323194875	6,058523557	9,884229528	962,0032959	0	0,002415444	0	0	0,0665927	0,301581	18,2019768	0,668821489	6,800398244	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	15,85305349	6,096	5	0	0	0	1
486	-155,9807781	19,84388834	Hawaii	31,46357687	9,444645822	39,07372126	8,15547751	11,03103539	5,157500558	7,976003086	0,976706155	6,888927734	43,99084924	962,0032959	0	0,002420889	0	0	0,0665927	0,300011722	16,17953493	0	5,525426189	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	15,03751151	11,4	5	0	0	0	1
487	-155,9798576	19,84498055	Hawaii	25,41208283	6,295970274	65,55568976	0	0	5,370795424	2,506010621	0,757903098	4,766162428	23,56988262	962,0032959	0	0,002341	0	0	0,0665927	0,2988513	18,2019768	0	3,8353016	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	14,00129248	15,5448	3	0	0	1	0
488	-155,9788366	19,84403076	Hawaii	21,72783412	12,98319352	58,47440774	0	4,108133369	13,41313798	6,678262069	4,226105861	1,673668556	25,76230401	962,0032959	0	0,002478033	0	0	0,0665927	0,299412317	18,2019768	1,50484835	6,6940074	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	13,00713253	0,052446	14,10328464	4,572	3	0	0	1	0
489	-155,9768481	19,84594245	Hawaii	28,69228194	6,633943308	50,82103655	9,698084291	2,717886675	9,731263188	6,782180897	2,508969685	6,183090271	22,5710334	962,0032959	0	0,00247067	0	0	0,0665927	0,29763258	4,40484348	0,90290901	6,52237954	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	12,19353227	0,0530724	17,88223624	5,1816	5	0	0	0	1
490	-155,9929855	19,63119652	Hawaii	53,8300556	8,226075692	34,34459693	0,55905201	1,992984618	3,343212959	1,173354985	0,574405033	7,458967906	12,80047221	30727,51563	0	0,0257675	0	1	0,1775087	0,5453882	29,1233273	0	6,2477474	27,26600075	0,834820986	0,061700001	0,035599999	40,11780167	8,738200188	6,428882	0,08591	14,66221237	12	5	0	0	0	1
491	-155,9751372	19,84792522	Hawaii	27,13779008	6,940864819	50,26126968	13,13409962	1,90672162	9,036711171	17,20648461	6,003689535	6,232303584	38,16833773	962,0032959	0	0,0023419	0	0	0,0665927	0,295897917	1,0921077	0	6,848436833	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	11,99013233	0,053229	10,32967854	5,6388	5	0	0	0	1
492	-155,9734116	19,84861154	Hawaii	20,86886606	11,20301662	65,23692143	0	0,777977771	21,61777169	16,02585985	3,882463618	6,36771578	25,16828356	962,0032959	0	0,002437114	0	0	0,0665927	0,294809014	1,0921077	0,429956671	6,625896171	27,402	0,882119	0,091600001	0,170000002	54,06439972	8,343099594	11,99013233	0,053229	9,573865006	5,334	3	0	0	1	0
494	-155,9710791	19,84988105	Hawaii	33,36626818	13,49724699	32,80233246	15,15723315	3,277481596	9,89718853	18,35752332	3,786956986	14,25016851	17,14703133	715,071966	0	0,002428427	0	0	0,0665927	0,293018773	13,83357115	0,273608791	6,614889173	27,41909091	0,881808818	0,091600001	0,170000002	54,06439972	8,343099594	11,87486605	0,052659545	15,37433441	6,7818	5	0	0	0	1
